,Country_Year,Data.Health.Birth Rate,Data.Health.Death Rate,Data.Health.Fertility Rate,"Data.Health.Life Expectancy at Birth, Female","Data.Health.Life Expectancy at Birth, Male","Data.Health.Life Expectancy at Birth, Total",Data.Health.Population Growth,Data.Infrastructure.Mobile Cellular Subscriptions,Data.Infrastructure.Mobile Cellular Subscriptions per 100 People,Data.Infrastructure.Telephone Lines,Data.Infrastructure.Telephone Lines per 100 People,Data.Rural Development.Agricultural Land,Data.Rural Development.Agricultural Land Percent,Data.Rural Development.Arable Land,Data.Rural Development.Arable Land Percent,Data.Rural Development.Land Area,Data.Rural Development.Rural Population,Data.Rural Development.Rural Population Growth,Data.Rural Development.Surface Area,Data.Urban Development.Population Density,Data.Urban Development.Urban Population Percent,Data.Urban Development.Urban Population Percent Growth,Country.Code,Country.GDP,Country.Population,Emissions.Production.CH4,Emissions.Production.N2O,Emissions.Production.CO2.Cement,Emissions.Production.CO2.Coal,Emissions.Production.CO2.Gas,Emissions.Production.CO2.Oil,Emissions.Production.CO2.Flaring,Emissions.Production.CO2.Other,Emissions.Production.CO2.Total,Emissions.Global Share.CO2.Cement,Emissions.Global Share.CO2.Coal,Emissions.Global Share.CO2.Gas,Emissions.Global Share.CO2.Oil,Emissions.Global Share.CO2.Flaring,Emissions.Global Share.CO2.Total
672,Malaysia_2011,17.609,4.623,2.002,76.886,72.219,74.4955853658537,1.73196503977479,33858700.0,119.74429756009,4609800.0,16.3029668266207,78700.0,23.9537361132248,0.0636585975268281,5.47861817075027,328550.0,8224875,-1.10488140923036,330800.0,86.062501902298,70.912,2.91931958191962,MYS,545368000000.0,28650962,34.05,13.22,8.105,55.544,64.784,71.753,16.807,0.001,216.994,0.6,0.38,1.02,0.63,4.74,0.63
673,Iceland_1992,17.7,7.0,2.18,81.27,74.87,77.9919512195122,1.15914942010018,12889.0,5.00763441821071,135559.0,52.6673841336198,19010.0,18.9625935162095,0.527546868272323,1.35660847880299,100250.0,23377,-0.826450984989342,103000.0,2.57154114713217,90.932,1.35933805146219,ISL,7008859648.0,260155,0.52,0.37,0.045,0.243,0.0,1.898,0.068,0.001,2.255,0.01,0.0,0.0,0.02,0.03,0.01
674,Iceland_1993,17.7,6.6,2.21,80.85,76.77,78.760243902439,1.25663207739645,15251.0,5.86813905615729,140031.0,53.8798360876508,19010.0,18.9625935162095,0.520959024274392,1.35660847880299,100250.0,23203,-0.747105235467085,103000.0,2.60405985037406,91.112,1.45426617636882,ISL,7073786368.0,262650,0.53,0.38,0.039,0.298,0.0,1.988,0.085,0.001,2.411,0.01,0.0,0.0,0.02,0.04,0.01
675,Iceland_1994,17.5,6.6,2.22,80.84,77.12,78.9346341463415,1.01681192843817,17409.0,6.6349572952516,143597.0,54.7280121044427,19000.0,18.9526184538653,0.511896862261826,1.34663341645885,100250.0,22978,-0.974434422605684,103000.0,2.63067331670823,91.287,1.20895494826828,ISL,7301300736.0,265140,0.54,0.37,0.037,0.293,0.0,1.964,0.07,0.001,2.365,0.01,0.0,0.0,0.02,0.03,0.01
676,Iceland_1996,16.1,7.1,2.08,80.11,75.96,77.9843902439024,0.542467997811547,30883.0,11.5470323868777,148675.0,55.5889984819819,18990.0,18.9426433915212,0.504733276504105,1.34663341645885,100250.0,22387,-1.46771285634854,103000.0,2.66800997506234,91.63,0.728118797975505,ISL,7601171456.0,270144,0.56,0.38,0.041,0.281,0.0,2.118,0.081,0.002,2.523,0.01,0.0,0.0,0.02,0.03,0.01
677,Iceland_1997,16.1,7.0,2.12,81.18,76.49,78.7778048780488,0.539913016609299,46805.0,17.3294728774589,156807.0,58.0575291848243,18970.0,18.9226932668329,0.498296865935831,1.33665835411471,100250.0,22059,-1.47597513635495,103000.0,2.68245386533666,91.797,0.722045345537704,ISL,8113932288.0,272709,0.57,0.38,0.045,0.32,0.0,2.184,0.067,0.003,2.619,0.01,0.0,0.0,0.02,0.03,0.01
678,Iceland_1998,15.3,6.8,2.04,81.6,76.3,78.8853658536585,0.819197091458816,65368.0,23.9620525077163,165390.0,60.6272773260801,18950.0,18.9027431421446,0.490543212062199,1.32668329177057,100250.0,21799,-1.18565846989167,103000.0,2.7045187032419,91.96,0.996408787137823,ISL,8613685248.0,275294,0.58,0.38,0.053,0.284,0.0,2.215,0.084,0.002,2.638,0.01,0.0,0.0,0.02,0.04,0.01
679,Iceland_1999,15.3,6.7,2.05,81.6,77.7,79.6024390243903,1.07085904319717,104280.0,37.8418394008013,173673.0,63.0236457063229,18910.0,18.8628428927681,0.474371184504848,1.29675810473815,100250.0,21592,-0.954122146757456,103000.0,2.73363591022444,92.121,1.24597055347544,ISL,8924296192.0,277868,0.58,0.39,0.06,0.358,0.0,2.309,0.111,0.002,2.84,0.01,0.0,0.0,0.02,0.05,0.01
680,Iceland_2000,14.8,6.9,1.99,81.4,77.4,79.3512195121951,1.20923878595741,172614.0,62.0075006466075,184973.0,66.4471793545421,18890.0,18.8428927680798,0.465064297843039,1.28678304239402,100250.0,21450,-0.659823034167753,103000.0,2.7668927680798,92.267,1.36748618885376,ISL,9306326016.0,280439,0.58,0.38,0.064,0.466,0.0,2.248,0.153,0.001,2.932,0.01,0.01,0.0,0.02,0.06,0.01
681,Iceland_2001,14.0,6.8,2.08,81.6,77.8,79.6536585365854,1.36919283329812,214896.0,76.4172480744202,196336.0,69.8172921689532,18890.0,18.8428927680798,0.458740065077079,1.28678304239402,100250.0,21369,-0.378337170969953,103000.0,2.80503740648379,92.401,1.51427858666661,ISL,9626312704.0,282910,0.58,0.35,0.058,0.502,0.0,2.159,0.144,4.44e-16,2.863,0.01,0.01,0.0,0.02,0.05,0.01
682,Iceland_2003,14.1,6.3,1.93,82.5,78.6,80.5024390243903,0.892596377462957,260438.0,90.7674023887443,187999.0,65.521087098202,18870.0,18.8229426433915,0.448659759393162,1.28678304239402,100250.0,21098,-0.863640659091754,103000.0,2.86805985037406,92.662,1.032998440819,ISL,9816636416.0,287955,0.57,0.36,0.032,0.51,0.0,2.303,0.136,0.004,2.985,0.0,0.0,0.0,0.02,0.05,0.01
683,Iceland_2005,14.5,6.2,2.04,83.2,78.9,80.9975609756098,0.8779361576874,290068.0,98.9419108367159,190478.0,64.9718593307637,18840.0,18.7930174563591,0.441668892130077,1.28678304239402,100250.0,20696,-0.870762964709468,103000.0,2.91345635910224,92.914,1.01255999170572,ISL,11236789248.0,294976,0.57,0.35,0.054,0.484,0.0,2.315,0.118,0.005,2.976,0.01,0.0,0.0,0.02,0.04,0.01
684,Iceland_2006,14.4,6.2,2.05,83.5,79.6,81.5024390243902,1.58289197780465,283108.0,95.4044718529377,193852.0,65.3261217543682,18820.0,18.7730673316708,0.434732790984518,1.28678304239402,100250.0,20662,-0.164418045647436,103000.0,2.95994014962594,93.037,1.71490183110168,ISL,11753620480.0,299727,0.61,0.38,0.061,0.515,0.0,2.445,0.127,0.005,3.153,0.01,0.0,0.0,0.02,0.04,0.01
685,Iceland_2009,15.2,6.3,2.15,83.3,80.0,81.609756097561,1.85957217059918,336922.0,108.897392968189,199503.0,64.4818580838672,18760.0,18.713216957606,0.393807456507905,1.24688279301746,100250.0,20965,0.104991896635192,103000.0,3.16622443890274,93.395,1.98483023000493,ISL,12002982912.0,316057,0.6,0.35,0.028,0.622,0.0,2.904,0.17,0.004,3.728,0.0,0.0,0.0,0.03,0.05,0.01
686,Iceland_2011,15.4,6.4,2.2,84.1,79.8,81.8975609756098,-0.143903000294037,341077.0,107.24275410166,193614.0,60.8768653196748,15910.0,15.8703241895262,0.386742589791882,1.22693266832918,100250.0,20278,-1.90016707487805,103000.0,3.17247880299252,93.624,-0.0231701073073774,ISL,11715657728.0,323471,0.57,0.35,0.02,0.639,0.0,2.66,0.18,0.002,3.501,0.0,0.0,0.0,0.02,0.05,0.01
687,Iceland_2012,14.1,6.2,2.02,84.1,80.7,82.3585365853659,0.305468368224399,344085.0,106.841441754748,191118.0,59.3438326729845,15910.0,15.8703241895262,0.385563016043183,1.22693266832918,100250.0,19989,-1.43544322818783,103000.0,3.18218453865337,93.734,0.422931386397069,ISL,11858326528.0,325642,0.54,0.36,0.0,0.659,0.0,2.662,0.172,0.004,3.497,0.0,0.0,0.0,0.02,0.05,0.01
688,Iceland_2013,14.1,6.1,2.04,84.3,81.6,82.9170731707317,0.532100734916982,352114.0,108.054513037528,180004.0,55.2384868673416,18722.0,18.6753117206983,0.377904438818144,1.20897755610973,100250.0,19756,-1.17248795701313,103000.0,3.19916209476309,93.84,0.645018361719184,ISL,12381386752.0,327194,0.54,0.35,0.0,0.661,0.0,2.645,0.173,0.004,3.483,0.0,0.0,0.0,0.02,0.05,0.01
689,Poland_1992,14.3,10.6,2.07,75.3,66.1,70.5878048780488,0.354679168347882,0.0,0.0,3565294.0,9.31972676553023,187530.0,61.2262888112573,0.375462206133824,46.8836723366744,306290.0,14795540,0.238423333853067,312690.0,124.86921871429,61.315,0.428097164036048,POL,302141000000.0,38197588,41.84,22.79,5.538,293.86,16.611,41.541,2.828,4.363,364.741,1.04,3.48,0.42,0.45,1.19,1.62
690,Poland_1993,13.5,10.3,1.95,75.7,66.7,71.090243902439,0.306681390812185,2195.0,0.0057246782874245,3938144.0,10.2708917765609,187430.0,61.1936400143655,0.373712971703148,46.8085801038232,306290.0,14824105,0.192878806317105,312690.0,125.252757190898,61.359,0.378415404554878,POL,316591000000.0,38301348,41.17,23.34,5.147,293.178,16.836,43.173,2.687,4.421,365.442,0.93,3.44,0.41,0.47,1.15,1.6
691,Poland_1994,12.8,10.2,1.87,76.0,67.4,71.5951219512195,0.254450913938076,15699.0,0.0408713238263182,4415800.0,11.4962476433057,187150.0,61.1022233830683,0.371931261590839,46.7041039537693,306290.0,14844565,0.137923292438748,312690.0,125.571869796598,61.404,0.327764888717411,POL,336238000000.0,38389468,40.04,23.55,6.643,283.683,18.124,45.951,1.722,4.388,360.511,1.12,3.31,0.44,0.5,0.73,1.57
692,Poland_1995,12.5,10.0,1.81,76.1,67.5,71.6951219512195,0.211012328819338,38942.0,0.101261501652267,5006094.0,13.017425808957,187070.0,61.0761043455549,0.371017541813158,46.6877795553234,306290.0,14858578,0.0943536583963714,312690.0,125.837121682066,61.449,0.28426952176847,POL,363195000000.0,38458640,39.06,24.02,6.666,282.565,19.091,46.828,2.911,4.816,362.877,1.06,3.2,0.45,0.5,1.24,1.55
693,Poland_1996,11.2,10.0,1.62,76.4,67.6,71.8926829268293,0.13572103385363,75000.0,0.194906956486554,5728497.0,14.8869855401647,186220.0,60.7985895719743,0.368182426126826,46.3939403832969,306290.0,14861776,0.0215206051202707,312690.0,126.008025074276,61.493,0.20729995907156,POL,388888000000.0,38509672,38.3,24.01,6.219,293.186,19.81,51.09,2.493,4.765,377.563,0.97,3.24,0.45,0.53,1.05,1.56
694,Poland_1998,10.7,9.8,1.51,77.0,68.5,72.6463414634146,0.0654553694247315,812200.0,2.11173424575922,7510000.0,19.5261317232846,184570.0,60.259884423259,0.362383524201765,45.7279049267035,306290.0,14848040,-0.0516096550797515,312690.0,126.186489927846,61.583,0.138552902392538,POL,441376000000.0,38564192,36.64,23.03,6.334,251.777,20.625,52.886,2.704,5.02,339.346,0.97,2.87,0.46,0.54,1.17,1.4
695,Poland_2000,9.9,9.9,1.37,77.5,68.8,73.0439024390244,-0.0083027528251411,3956500.0,10.306011034009,10175196.0,26.5046587259457,184350.0,60.188057070097,0.363991240516653,45.9433869861896,306290.0,14817709,-0.125642226510531,312690.0,126.221133566228,61.672,0.0646909836665849,POL,492196000000.0,38556700,34.39,22.97,6.114,228.827,21.838,52.815,3.375,4.723,317.692,0.85,2.54,0.46,0.51,1.25,1.26
696,Poland_2001,9.8,9.5,1.37,78.0,69.7,73.7487804878049,-1.04433539837844,6747000.0,17.5925611340196,10945567.0,28.5401743877289,184130.0,60.1162297169349,0.36574755462356,45.6854614907441,306290.0,14646934,-1.15919892400365,312690.0,124.909820758105,61.716,-0.973016273174752,POL,503090000000.0,38529584,33.59,22.8,4.957,226.152,22.635,52.749,2.862,4.468,313.823,0.66,2.5,0.47,0.51,1.05,1.23
697,Poland_2002,9.6,9.5,1.31,78.4,70.2,74.2,-0.0275871247282958,10004661.0,26.1117782752248,11400000.0,29.7535590998598,177880.0,58.0756799111953,0.355155119436596,44.350125697868,306290.0,14625682,-0.145200577453248,312690.0,124.875366482745,61.761,0.0453020282998503,POL,518231000000.0,38488640,33.37,22.32,4.67,219.897,22.422,52.145,3.004,4.446,306.584,0.59,2.33,0.46,0.5,1.05,1.18
698,Poland_2004,9.2,9.6,1.22,78.9,70.5,74.5975609756098,-0.067492701646486,17401222.0,45.4928841838258,12292450.0,32.1367662676489,161690.0,52.7984587251829,0.329463202962368,41.101750261233,306240.0,14641519,0.222560481287494,312690.0,124.753689916405,61.676,-0.247301959358141,POL,575084000000.0,38399556,32.68,23.04,5.07,226.424,26.563,58.807,2.704,4.845,324.413,0.56,2.08,0.5,0.53,0.87,1.13
699,Poland_2005,9.3,9.5,1.23,79.2,70.7,74.8463414634146,-0.0585127351273288,23096065.0,60.420641166992,12553477.0,32.8406215177818,163270.0,53.6542885310549,0.330258411886034,41.4393690437069,304300.0,14675719,0.233309942181831,312690.0,125.475589878409,61.564,-0.240274327668896,POL,600855000000.0,38368956,32.98,23.85,5.057,222.638,27.401,60.416,3.376,4.497,323.385,0.53,1.92,0.51,0.54,1.02,1.09
700,Poland_2007,9.8,9.7,1.27,79.6,70.9,75.1439024390244,-0.0633705742926632,36745454.0,96.2069884866963,11475613.0,30.0454627059114,159570.0,52.4435534229467,0.324268200109871,40.6481085877674,304270.0,14745032,0.224163764307143,312680.0,125.353360502186,61.341,-0.2441598232723,POL,695924000000.0,38353340,33.09,25.17,7.05,227.707,27.911,65.993,3.603,4.442,336.706,0.63,1.78,0.49,0.59,1.03,1.07
701,Poland_2008,10.2,9.9,1.31,79.7,71.0,75.2439024390244,-0.0543050208038707,41388774.0,108.378398505795,10490569.0,27.4700349334952,161770.0,53.1700903861956,0.327959505316816,41.0912078882498,304250.0,14779722,0.234989364945632,312680.0,125.293541495481,61.229,-0.237058174108073,POL,732389000000.0,38356784,32.75,24.05,6.693,220.472,28.134,67.207,3.568,4.38,330.454,0.59,1.67,0.48,0.6,0.98,1.03
702,Poland_2009,10.9,10.0,1.39,80.0,71.3,75.5439024390244,0.0136373796827091,43926365.0,115.021392528647,9453928.0,24.7551547555907,161540.0,53.099730458221,0.329724583319115,41.3220695549274,304220.0,14824820,0.304669701592825,312680.0,125.322986654395,61.116,-0.171087005249751,POL,758698000000.0,38351924,32.42,20.78,5.757,209.074,27.273,67.906,2.865,3.965,316.84,0.49,1.6,0.47,0.62,0.78,1.0
703,Hungary_1992,12.3,14.0,1.87,73.91,65.06,69.3770731707317,-0.0056681833892284,8477.0,0.0817436616358202,1128129.0,10.8785413775576,64600.0,71.8816067653277,0.487400466577978,56.2590408367642,89870.0,3556728,0.359571077020473,93030.0,115.426727495271,65.713,-0.195710409396278,HUN,94900822016.0,10358622,10.43,5.5,0.859,20.644,17.576,21.705,0.44,0.861,62.085,0.16,0.24,0.44,0.24,0.19,0.28
704,Hungary_1994,11.3,14.5,1.68,73.88,64.55,69.1012195121951,-0.114035594392761,45712.0,0.441073865109477,1497577.0,14.4500804097186,61300.0,68.2172267972401,0.458410760951243,52.8377476073893,89860.0,3577385,0.25144902838023,93030.0,115.262886712664,65.461,-0.306338219509526,HUN,101057000000.0,10357586,9.42,6.88,1.181,18.683,19.412,21.157,0.487,0.867,61.787,0.2,0.22,0.47,0.23,0.21,0.27
705,Hungary_1995,11.2,14.2,1.64,74.31,64.86,69.469756097561,-0.13688310430324,143000.0,1.38015780898114,1774100.0,17.1226431392548,61220.0,68.1281994213221,0.4591353579182,52.848876029379,89860.0,3585524,0.227254136630357,93030.0,115.105219229913,65.335,-0.329547514669628,HUN,104661000000.0,10349308,8.8,6.12,1.186,18.389,20.911,19.759,0.264,0.882,61.391,0.19,0.21,0.5,0.21,0.11,0.26
706,Hungary_1996,10.8,14.1,1.57,74.55,65.26,69.7917073170732,-0.139220003601429,265000.0,2.55989329205562,2157202.0,20.8385167147508,61790.0,68.7625194747385,0.465293473257001,53.4831960827955,89860.0,3593550,0.223594389577135,93030.0,114.945081237481,65.209,-0.332255420549398,HUN,106794000000.0,10332451,8.97,7.14,1.111,18.875,23.529,18.46,0.259,0.791,63.025,0.17,0.21,0.53,0.19,0.11,0.26
707,Hungary_1997,10.2,13.9,1.46,74.79,66.08,70.3287804878049,-0.171771608629025,473100.0,4.57770368991365,2651215.0,25.6530895968176,61840.0,68.8181615846873,0.466578309995366,53.5388381927443,89860.0,3600375,0.189743486278969,93030.0,114.747807700868,65.083,-0.365186965281562,HUN,112579000000.0,10308479,8.85,7.02,1.174,18.318,22.436,18.685,0.211,0.8,61.624,0.18,0.2,0.51,0.19,0.09,0.25
708,Hungary_2000,9.2,14.0,1.28,75.21,66.36,70.6770731707317,-0.283260610485194,1628153.0,15.8796014087433,3725779.0,36.3380379221524,61860.0,68.8864142538976,0.470328292078265,53.619153674833,89800.0,3613643,0.0771818370882509,93030.0,114.003674832962,64.702,-0.479352633384837,HUN,134035000000.0,10220509,8.77,6.94,1.353,16.473,22.206,17.461,0.189,0.683,58.365,0.19,0.18,0.47,0.17,0.07,0.23
709,Hungary_2001,9.6,13.3,1.32,75.6,67.1,71.2463414634146,-0.259764908288633,3076279.0,30.0884683101605,3798254.0,37.1499610773081,58540.0,65.32024101763,0.450691711885187,51.3501450569069,89620.0,3617236,0.099379350579973,93030.0,113.936297701406,64.575,-0.456240196646938,HUN,141920000000.0,10193451,8.66,7.46,1.357,15.9,24.647,17.238,0.144,0.682,59.968,0.18,0.18,0.52,0.17,0.05,0.24
710,Hungary_2003,9.5,13.1,1.3,76.6,68.3,72.3487804878049,-0.28475137719698,6886111.0,67.7194215009729,3669200.0,36.0836619350705,58490.0,65.264449899576,0.453408577238141,51.3947779513501,89620.0,3547284,-1.45490847071168,93030.0,113.352019638474,65.081,0.348782883752427,HUN,160317000000.0,10141341,8.87,6.28,1.412,16.162,27.227,16.056,0.146,0.753,61.756,0.17,0.16,0.53,0.15,0.05,0.23
711,Hungary_2004,9.3,13.4,1.27,76.5,68.3,72.3,-0.286433268128688,7944586.0,78.331647151424,3602912.0,35.5238185478301,58650.0,65.4429814773488,0.4538206625525,51.2943539388529,89620.0,3495810,-1.46171317587488,93030.0,113.027806293238,65.489,0.338511282726665,HUN,171776000000.0,10114481,8.45,7.24,1.289,15.477,26.815,15.604,0.118,0.829,60.132,0.14,0.14,0.51,0.14,0.04,0.21
712,Hungary_2005,9.4,13.1,1.28,76.9,68.6,72.6487804878049,-0.221439378654807,8727188.0,86.2551730245253,3564000.0,35.2247982579736,58640.0,65.431823253738,0.454925653592023,51.3055121624637,89620.0,3446941,-1.40779374351064,93030.0,112.777795135015,65.896,0.398121565451941,HUN,182948000000.0,10085942,8.38,6.94,1.199,13.598,28.025,16.404,0.113,0.939,60.278,0.12,0.12,0.52,0.15,0.03,0.2
713,Hungary_2006,9.7,13.5,1.31,76.9,68.6,72.6487804878049,-0.198878843237103,9320000.0,92.3141168094498,3415715.0,33.8324799890332,58630.0,65.4279656288361,0.456128715339893,51.3447159915188,89610.0,3393894,-1.55092363160308,93030.0,112.566287244727,66.354,0.49374880139025,HUN,193865000000.0,10055657,8.25,6.73,1.296,13.617,26.512,17.173,0.117,0.927,59.642,0.12,0.11,0.48,0.15,0.04,0.2
714,Hungary_2008,9.7,13.2,1.32,77.3,69.2,73.1512195121951,-0.154915158060948,11029930.0,109.632885541945,3250635.0,32.3099507334715,58070.0,64.8030353755161,0.45665279073329,51.2442807722352,89610.0,3281402,-1.69063088017333,93030.0,112.217163263029,67.368,0.597526369561783,HUN,204543000000.0,9991867,8.04,5.68,1.261,13.064,24.617,17.239,0.18,0.887,57.248,0.11,0.1,0.42,0.15,0.05,0.18
715,Hungary_2009,9.9,13.0,1.35,77.8,69.8,73.7024390243903,-0.17509736747488,12224163.0,121.681190771544,3093996.0,30.7981100646642,57900.0,64.6133244057583,0.456755741175599,51.1661644905703,89610.0,3225270,-1.72541024208392,93030.0,112.020845887736,67.87,0.567296147215474,HUN,195012000000.0,9959439,8.02,5.15,0.973,11.189,21.364,17.171,0.18,0.594,51.471,0.08,0.09,0.37,0.16,0.05,0.16
716,Hungary_2010,9.6,13.0,1.32,77.9,70.1,73.9048780487805,-0.154908813950621,11792475.0,117.559187949153,3068685.0,30.5917219813269,57830.0,63.8793770020987,0.457463844392451,50.6461946316138,90530.0,3170565,-1.7106862227584,93030.0,110.710814094775,68.366,0.573246961690163,HUN,200323000000.0,9927380,7.98,5.0,0.735,11.672,22.918,15.972,0.188,0.584,52.069,0.06,0.08,0.37,0.14,0.05,0.16
717,Hungary_2012,8.8,12.9,1.26,78.7,71.2,74.8585365853659,-0.283360435946948,11689937.0,116.943492779826,2933313.0,29.3442015672513,53370.0,58.9528333149232,0.440746121509343,48.5474428366287,90530.0,3056534,-1.86608395128037,93030.0,110.148315475533,69.348,0.424270888910431,HUN,204625000000.0,9864363,7.66,5.16,0.678,11.456,19.572,14.345,0.15,0.557,46.758,0.05,0.08,0.3,0.12,0.04,0.13
718,Hungary_2013,9.1,13.0,1.34,78.7,71.6,75.0634146341463,-0.516437606548041,11579425.0,116.070555958459,2960633.0,29.6769760414667,53380.0,58.9638793770021,0.443229793428909,48.5695349607865,90530.0,2992775,-2.1080543623764,93030.0,109.580934496852,69.832,0.179068125215021,HUN,208959000000.0,9833923,7.48,5.55,0.516,10.166,18.365,13.845,0.151,0.547,43.59,0.04,0.07,0.28,0.12,0.04,0.12
719,Myanmar_1992,26.013,9.955,3.279,61.339,56.87,59.05,1.55325181784975,0.0,0.0,85947.0,0.200893419060512,104160.0,15.9378155889464,0.223316197854972,14.618845059216,653540.0,32204870,1.34888195793076,676590.0,65.4625378706736,24.724,2.17807134905439,MMR,51891175424.0,42401688,48.15,15.85,0.189,0.121,1.616,2.906,0.011,0.0,4.842,0.04,0.0,0.04,0.03,0.0,0.02
720,Myanmar_1993,25.302,9.78,3.158,61.675,57.234,59.4003414634146,1.48494674711256,0.0,0.0,99073.0,0.228160920453472,103980.0,15.9102732809009,0.219563979651711,14.5882424947211,653540.0,32611977,1.25619301881153,676590.0,66.4418750191266,24.896,2.17821780985255,MMR,54198382592.0,42889992,50.04,16.1,0.162,0.051,1.993,3.081,0.015,0.001,5.303,0.03,0.0,0.05,0.03,0.01,0.02
721,Myanmar_1994,24.659,9.62,3.046,62.005,57.593,59.7451951219512,1.44109048184803,643.0,0.0014596150838393,117337.0,0.266355917717661,104460.0,15.9837194356887,0.217444057357652,14.6570982648346,653540.0,33001647,1.18778557734232,676590.0,67.4062949475166,25.086,2.2013733537566,MMR,57338249216.0,43383420,51.33,16.61,0.191,0.04,2.492,3.451,0.022,0.0,6.196,0.03,0.0,0.06,0.04,0.01,0.03
722,Myanmar_1995,24.077,9.474,2.945,62.329,57.948,60.0850731707317,1.42754183984987,1920.0,0.0042966389698306,137337.0,0.30733724281231,104210.0,15.9454662300701,0.213354978845655,14.5882424947211,653540.0,33382297,1.14682602150404,676590.0,68.375449092634,25.296,2.26117991465753,MMR,60452843520.0,43901596,52.92,16.86,0.209,0.066,2.788,3.829,0.015,8.88e-16,6.907,0.03,0.0,0.07,0.04,0.01,0.03
723,Myanmar_1996,23.536,9.341,2.851,62.646,58.299,60.4194878048781,1.43037307194149,2766.0,0.0061019378351515,157843.0,0.348209751884972,104500.0,15.9898399485877,0.210457291928222,14.5974232640695,653540.0,33759415,1.12336118515569,676590.0,69.3605012700064,25.525,2.33157532800812,MMR,63378620416.0,44452204,53.36,14.87,0.204,0.048,3.026,3.909,0.015,0.001,7.203,0.03,0.0,0.07,0.04,0.01,0.03
724,Myanmar_1997,23.016,9.219,2.761,62.958,58.646,60.7494146341464,1.44977079265371,7260.0,0.0157854130085893,178631.0,0.388397260487233,105040.0,16.0724668727239,0.207493383389762,14.6020136487438,653540.0,34138354,1.1162161585828,676590.0,70.3733941304281,25.773,2.41668143151657,MMR,65935163392.0,45027224,51.65,14.68,0.209,0.051,3.27,3.889,0.026,8.88e-16,7.445,0.03,0.0,0.07,0.04,0.01,0.03
725,Myanmar_1998,22.499,9.106,2.675,63.265,58.99,61.0753658536585,1.45190114278094,8492.0,0.0181980053126089,213516.0,0.457555970599035,105190.0,16.0954187960951,0.204845422495559,14.6264957003397,653540.0,34512098,1.08884262703976,676590.0,71.4025996878538,26.042,2.49021535683643,MMR,68698886144.0,45611220,55.38,15.93,0.147,0.055,3.15,4.673,0.011,0.0,8.036,0.02,0.0,0.07,0.05,0.0,0.03
726,Myanmar_2002,20.424,8.728,2.353,64.446,60.314,62.3296097560976,0.906458547170441,22671.0,0.0463674599624827,295234.0,0.603822093183521,109390.0,16.7380726504881,0.204318700112568,15.2859809652049,653540.0,35537285,0.426065468201987,676590.0,74.8144000367231,27.318,2.19594080660699,MMR,101591000000.0,47702164,54.1,15.37,0.188,1.235,2.301,5.412,0.018,0.0,9.154,0.02,0.01,0.05,0.05,0.01,0.04
727,Myanmar_2003,19.969,8.655,2.286,64.732,60.628,62.6299512195122,0.748020542737572,47982.0,0.0974030066961471,342317.0,0.694900276003605,109250.0,16.7166508553417,0.200197668300071,15.0901245524375,653540.0,35621348,0.236269404179158,676590.0,75.3761254093093,27.689,2.09696335565874,MMR,113781000000.0,48148908,58.63,19.18,0.227,0.601,3.057,5.887,0.007,1.78e-15,9.779,0.03,0.01,0.06,0.06,0.0,0.04
728,Myanmar_2004,19.571,8.593,2.227,65.013,60.932,62.9227317073171,0.639103561644974,66517.0,0.134168658982267,362976.0,0.732143710070316,109820.0,16.8038681641522,0.198700401346168,15.0732931419653,653540.0,35655392,0.0955262616916569,676590.0,75.8593995776846,28.081,2.04489972658074,MMR,127116000000.0,48564488,65.04,24.18,0.206,0.729,5.157,6.267,0.011,1.78e-15,12.37,0.02,0.01,0.1,0.06,0.0,0.04
