,Country,Year,Data.Health.Birth Rate,Data.Health.Death Rate,Data.Health.Fertility Rate,"Data.Health.Life Expectancy at Birth, Female","Data.Health.Life Expectancy at Birth, Male","Data.Health.Life Expectancy at Birth, Total",Data.Health.Population Growth,Data.Health.Total Population,Data.Infrastructure.Mobile Cellular Subscriptions,Data.Infrastructure.Mobile Cellular Subscriptions per 100 People,Data.Infrastructure.Telephone Lines,Data.Infrastructure.Telephone Lines per 100 People,Data.Rural Development.Agricultural Land,Data.Rural Development.Agricultural Land Percent,Data.Rural Development.Arable Land,Data.Rural Development.Arable Land Percent,Data.Rural Development.Land Area,Data.Rural Development.Rural Population,Data.Rural Development.Rural Population Growth,Data.Rural Development.Surface Area,Data.Urban Development.Population Density,Data.Urban Development.Urban Population Percent,Data.Urban Development.Urban Population Percent Growth,Country_Year
5915,Trinidad and Tobago,2013,14.724,9.483,1.799,73.507,66.303,69.8171463414634,0.326303658791348,1337439.0,1883683.0,140.842535622185,286605.0,21.4293885552911,540.0,10.5263157894737,0.0186924413001266,4.87329434697856,5130.0,1219811,0.482136563880964,5130.0,260.709356725146,8.795,-1.27553827238809,Trinidad and Tobago_2013
5916,Hungary,1980,15.0,12.8,2.01,73.17,66.23,69.6153658536585,0.180747381922393,10704152.0,0.0,0.0,561000.0,5.22215377260117,66510.0,73.9657473309609,0.470565066714299,56.0164590747331,89920.0,3864948,-0.956587306473521,93030.0,119.040836298932,63.893,0.829241198417335,Hungary_1980
5917,Hungary,1981,13.9,13.6,1.91,72.77,65.53,69.0617073170732,0.0650937293271125,10711122.0,0.0,0.0,617200.0,5.73658088997308,66270.0,73.707040373707,0.469325249026199,55.9114670225781,89910.0,3835546,-0.763643030732739,93030.0,119.131598264932,64.191,0.530407126787379,Hungary_1981
5918,Hungary,1982,13.3,13.5,1.88,72.95,65.51,69.1392682926829,0.0067777717121333,10711848.0,0.0,0.0,636600.0,5.9217117337518,66010.0,73.4260289210234,0.46966685860367,55.9621802002225,89900.0,3816417,-0.499977322118562,93030.0,119.152925472748,64.372,0.288359649487828,Hungary_1982
5919,Hungary,1983,12.5,13.5,1.8,73.23,65.67,69.3578048780488,-0.0589521155113363,10705535.0,0.0,0.0,655200.0,6.11208340792308,65820.0,73.2228279007676,0.468822903292549,55.83490933363,89890.0,3794791,-0.568268747805161,93030.0,119.095950606297,64.553,0.221828367079626,Hungary_1983
5920,Hungary,1984,11.9,13.9,1.75,73.02,65.12,68.9736585365854,-0.150240752751468,10689463.0,0.0,0.0,676400.0,6.33691535187072,65710.0,73.1085892300845,0.469621345805678,55.8522474410325,89880.0,3769746,-0.662171168239725,93030.0,118.930384957721,64.734,0.129757081256798,Hungary_1984
5921,Hungary,1985,11.8,13.8,1.75,73.19,65.06,69.0258536585366,-0.20009784947921,10668095.0,0.0,0.0,705400.0,6.64058443921093,65540.0,72.919448153093,0.471218150944475,55.9301290609702,89880.0,3742901,-0.714664598454434,93030.0,118.692645749889,64.915,0.0791193281879681,Hungary_1985
5923,Hungary,1987,12.1,13.8,1.84,73.23,65.31,69.1734146341463,-0.170579145153423,10630564.0,0.0,0.0,770100.0,7.31577957891471,65230.0,72.5745438362261,0.474386871665511,56.1081441922563,89880.0,3691570,-0.684702404477211,93030.0,118.27507788162,65.274,0.104017276187154,Hungary_1987
5925,Hungary,1989,11.7,13.2,1.81,74.08,66.16,70.0234146341463,-0.153272935554963,10596487.0,0.0,0.0,858200.0,8.21816459522379,64970.0,72.2933125625904,0.476573037837917,56.1922777345054,89870.0,3641801,-0.672755074445622,93030.0,117.90905752754,65.632,0.119832749192926,Hungary_1989
5926,Hungary,1990,11.8,13.8,1.82,73.8,65.33,69.4617073170732,-1.08898389340205,10481719.0,0.0,0.0,915900.0,8.79839429064039,64840.0,72.148659174363,0.481982010775141,56.214532101925,89870.0,3583700,-1.60825532530047,93030.0,116.632012907533,65.81,-0.818140804781701,Hungary_1990
5927,Hungary,1991,12.1,14.0,1.87,73.7,65.14,69.3156097560976,-1.03311729690015,10373988.0,2645.0,0.0254692774553756,995839.0,9.5891492596914,64740.0,72.0373873372649,0.487180050719164,56.2367864693446,89870.0,3543962,-1.11504759143324,93030.0,115.433270279292,65.838,-0.990578862198139,Hungary_1991
5928,Hungary,1992,12.3,14.0,1.87,73.91,65.06,69.3770731707317,-0.0056681833892284,10373400.0,8477.0,0.0817436616358202,1128129.0,10.8785413775576,64600.0,71.8816067653277,0.487400466577978,56.2590408367642,89870.0,3556728,0.359571077020473,93030.0,115.426727495271,65.713,-0.195710409396278,Hungary_1992
5929,Hungary,1993,11.7,14.3,1.77,73.86,64.6,69.1170731707317,-0.0391365832684134,10369341.0,23292.0,0.224725150200282,1291133.0,12.4570692664237,61360.0,68.2763992433515,0.457309678599633,52.7651051518861,89870.0,3568401,0.327657518716876,93030.0,115.381562256593,65.587,-0.231053829392222,Hungary_1993
5930,Hungary,1994,11.3,14.5,1.68,73.88,64.55,69.1012195121951,-0.114035594392761,10357523.0,45712.0,0.441073865109477,1497577.0,14.4500804097186,61300.0,68.2172267972401,0.458410760951243,52.8377476073893,89860.0,3577385,0.25144902838023,93030.0,115.262886712664,65.461,-0.306338219509526,Hungary_1994
5931,Hungary,1995,11.2,14.2,1.64,74.31,64.86,69.469756097561,-0.13688310430324,10343355.0,143000.0,1.38015780898114,1774100.0,17.1226431392548,61220.0,68.1281994213221,0.4591353579182,52.848876029379,89860.0,3585524,0.227254136630357,93030.0,115.105219229913,65.335,-0.329547514669628,Hungary_1995
5932,Hungary,1996,10.8,14.1,1.57,74.55,65.26,69.7917073170732,-0.139220003601429,10328965.0,265000.0,2.55989329205562,2157202.0,20.8385167147508,61790.0,68.7625194747385,0.465293473257001,53.4831960827955,89860.0,3593550,0.223594389577135,93030.0,114.945081237481,65.209,-0.332255420549398,Hungary_1996
5933,Hungary,1997,10.2,13.9,1.46,74.79,66.08,70.3287804878049,-0.171771608629025,10311238.0,473100.0,4.57770368991365,2651215.0,25.6530895968176,61840.0,68.8181615846873,0.466578309995366,53.5388381927443,89860.0,3600375,0.189743486278969,93030.0,114.747807700868,65.083,-0.365186965281562,Hungary_1997
5936,Hungary,2000,9.2,14.0,1.28,75.21,66.36,70.6770731707317,-0.283260610485194,10237530.0,1628153.0,15.8796014087433,3725779.0,36.3380379221524,61860.0,68.8864142538976,0.470328292078265,53.619153674833,89800.0,3613643,0.0771818370882509,93030.0,114.003674832962,64.702,-0.479352633384837,Hungary_2000
5937,Hungary,2001,9.6,13.3,1.32,75.6,67.1,71.2463414634146,-0.259764908288633,10210971.0,3076279.0,30.0884683101605,3798254.0,37.1499610773081,58540.0,65.32024101763,0.450691711885187,51.3501450569069,89620.0,3617236,0.099379350579973,93030.0,113.936297701406,64.575,-0.456240196646938,Hungary_2001
5938,Hungary,2002,9.5,13.0,1.31,76.5,68.2,72.2487804878049,-0.229379183308447,10187576.0,4967430.0,48.7187785954083,3742152.0,36.7016897587614,58650.0,65.4429814773488,0.452119326520852,51.3947779513501,89620.0,3599271,-0.497887332790012,93030.0,113.675251060031,64.67,-0.0823848252186118,Hungary_2002
5939,Hungary,2003,9.5,13.1,1.3,76.6,68.3,72.3487804878049,-0.28475137719698,10158608.0,6886111.0,67.7194215009729,3669200.0,36.0836619350705,58490.0,65.264449899576,0.453408577238141,51.3947779513501,89620.0,3547284,-1.45490847071168,93030.0,113.352019638474,65.081,0.348782883752427,Hungary_2003
5940,Hungary,2004,9.3,13.4,1.27,76.5,68.3,72.3,-0.286433268128688,10129552.0,7944586.0,78.331647151424,3602912.0,35.5238185478301,58650.0,65.4429814773488,0.4538206625525,51.2943539388529,89620.0,3495810,-1.46171317587488,93030.0,113.027806293238,65.489,0.338511282726665,Hungary_2004
5941,Hungary,2005,9.4,13.1,1.28,76.9,68.6,72.6487804878049,-0.221439378654807,10107146.0,8727188.0,86.2551730245253,3564000.0,35.2247982579736,58640.0,65.431823253738,0.454925653592023,51.3055121624637,89620.0,3446941,-1.40779374351064,93030.0,112.777795135015,65.896,0.398121565451941,Hungary_2005
5942,Hungary,2006,9.7,13.5,1.31,76.9,68.6,72.6487804878049,-0.198878843237103,10087065.0,9320000.0,92.3141168094498,3415715.0,33.8324799890332,58630.0,65.4279656288361,0.456128715339893,51.3447159915188,89610.0,3393894,-1.55092363160308,93030.0,112.566287244727,66.354,0.49374880139025,Hungary_2006
5944,Hungary,2008,9.7,13.2,1.32,77.3,69.2,73.1512195121951,-0.154915158060948,10055780.0,11029930.0,109.632885541945,3250635.0,32.3099507334715,58070.0,64.8030353755161,0.45665279073329,51.2442807722352,89610.0,3281402,-1.69063088017333,93030.0,112.217163263029,67.368,0.597526369561783,Hungary_2008
5945,Hungary,2009,9.9,13.0,1.35,77.8,69.8,73.7024390243903,-0.17509736747488,10038188.0,12224163.0,121.681190771544,3093996.0,30.7981100646642,57900.0,64.6133244057583,0.456755741175599,51.1661644905703,89610.0,3225270,-1.72541024208392,93030.0,112.020845887736,67.87,0.567296147215474,Hungary_2009
5946,Hungary,2010,9.6,13.0,1.32,77.9,70.1,73.9048780487805,-0.154908813950621,10022650.0,11792475.0,117.559187949153,3068685.0,30.5917219813269,57830.0,63.8793770020987,0.457463844392451,50.6461946316138,90530.0,3170565,-1.7106862227584,93030.0,110.710814094775,68.366,0.573246961690163,Hungary_2010
5948,Hungary,2012,8.8,12.9,1.26,78.7,71.2,74.8585365853659,-0.283360435946948,9971727.0,11689937.0,116.943492779826,2933313.0,29.3442015672513,53370.0,58.9528333149232,0.440746121509343,48.5474428366287,90530.0,3056534,-1.86608395128037,93030.0,110.148315475533,69.348,0.424270888910431,Hungary_2012
5949,Hungary,2013,9.1,13.0,1.34,78.7,71.6,75.0634146341463,-0.516437606548041,9920362.0,11579425.0,116.070555958459,2960633.0,29.6769760414667,53380.0,58.9638793770021,0.443229793428909,48.5695349607865,90530.0,2992775,-2.1080543623764,93030.0,109.580934496852,69.832,0.179068125215021,Hungary_2013
5950,Honduras,1980,43.884,10.679,6.431,61.02,56.75,58.8329268292683,3.16767829239265,3523279.0,0.0,0.0,26927.0,0.764259656984304,32570.0,29.1089462865314,0.424036813434304,13.3523996782554,111890.0,2314477,2.32332616338485,112490.0,31.4887746894271,34.309,4.80451584085016,Honduras_1980
5951,Honduras,1981,43.477,10.233,6.313,61.812,57.517,59.6121219512195,3.14541317072959,3635862.0,0.0,0.0,28944.0,0.79606981783137,32570.0,29.1089462865314,0.408156305162297,13.2630261864331,111890.0,2368037,2.28775978113577,112490.0,32.4949682724104,34.87,4.76730473636744,Honduras_1981
5952,Honduras,1982,43.022,9.793,6.19,62.617,58.3,60.4058536585366,3.1136259164389,3750850.0,0.0,0.0,31468.0,0.83895650319261,32640.0,29.171507730807,0.39484383539731,13.2362141388864,111890.0,2421736,2.24232964644247,112490.0,33.522656180177,35.435,4.72097209612375,Honduras_1982
5954,Honduras,1984,42.003,8.933,5.932,64.259,59.897,62.0248048780488,3.05723976803872,3988404.0,0.0,0.0,35365.0,0.886695530342463,32700.0,29.2251318259004,0.367816299452112,13.1110912503352,111890.0,2529565,2.1578294453232,112490.0,35.645759227813,36.577,4.63621399873404,Honduras_1984
5955,Honduras,1985,41.457,8.52,5.802,65.077,60.693,62.8315365853658,3.03782896396057,4111424.0,0.0,0.0,43097.0,1.04822562693607,32770.0,29.2876932701761,0.356081007456297,13.0842792027885,111890.0,2583824,2.122312094784,112490.0,36.7452319242113,37.155,4.60569624720249,Honduras_1985
5956,Honduras,1986,40.906,8.129,5.675,65.871,61.464,63.613756097561,3.02082799651194,4237518.0,0.0,0.0,45903.0,1.08325203574357,32780.0,29.2966306193583,0.34336137333222,13.0038430601484,111890.0,2638491,2.09366906832176,112490.0,37.8721780319957,37.735,4.56974428935047,Honduras_1986
5959,Honduras,1989,39.345,7.165,5.335,67.943,63.457,65.6452926829268,2.92743563212976,4631575.0,0.0,0.0,66476.0,1.43527849597599,32850.0,29.3591920636339,0.308966172414351,12.7893466797748,111890.0,2802983,1.98344867197049,112490.0,41.3940030386987,39.481,4.39196267876359,Honduras_1989
5960,Honduras,1990,38.863,6.922,5.236,68.507,63.992,66.1944390243902,2.88120119044797,4766961.0,0.0,0.0,78689.0,1.65071625297543,33710.0,30.1278040933059,0.303337912770841,12.9234069175083,111890.0,2861654,2.07155721127198,112490.0,42.6039949950845,39.969,4.10968786432811,Honduras_1990
5963,Honduras,1993,37.329,6.361,4.95,69.944,65.327,67.5791951219512,2.72163054042952,5180884.0,0.0,0.0,104751.0,2.0218750313653,33550.0,29.9848065063902,0.292421138940768,13.5400840110823,111890.0,3033511,1.87978943842975,112490.0,46.3033693806417,41.448,3.92307533783534,Honduras_1993
5964,Honduras,1994,36.725,6.202,4.846,70.392,65.739,68.008756097561,2.646771760697,5319841.0,0.0,0.0,117123.0,2.20162595085079,35480.0,31.7097148985611,0.316362838663787,15.0415586736974,111890.0,3088540,1.79777927727663,112490.0,47.5452766109572,41.943,3.83395888331056,Honduras_1994
5965,Honduras,1995,36.066,6.048,4.735,70.839,66.149,68.4368048780488,2.54904063299747,5457189.0,0.0,0.0,131176.0,2.40372836638057,35200.0,31.4594691214586,0.302353464393482,14.7466261506837,111890.0,3141103,1.68755247824923,112490.0,48.7728036464385,42.441,3.72938685817979,Honduras_1995
5966,Honduras,1996,35.355,5.899,4.617,71.278,66.553,68.8578780487805,2.43915590968902,5591935.0,0.0,0.0,160819.0,2.87590968063828,34800.0,31.1019751541693,0.2861263587649,14.2997586915721,111890.0,3190702,1.56669431591492,112490.0,49.9770756993476,42.941,3.61036634203041,Honduras_1996
5969,Honduras,1999,33.075,5.533,4.239,72.414,67.612,69.9544390243903,2.15396461108631,5980152.0,34896.0,0.583530318292913,249497.0,4.17208458915426,33950.0,30.3423004736795,0.254174141393062,13.5847707569935,111890.0,3322154,1.25260726368038,112490.0,53.4467065868263,44.447,3.29208949674201,Honduras_1999
5970,Honduras,2000,32.334,5.447,4.116,72.706,67.889,70.238756097561,2.10527089645496,6107385.0,78588.0,1.2867700333285,279197.0,4.57146552902756,33370.0,29.82393422111,0.240364738754803,13.1200285995174,111890.0,3361993,1.19205851577485,112490.0,54.5838323353293,44.952,3.23506620206757,Honduras_2000
5971,Honduras,2001,31.628,5.379,3.996,72.956,68.13,70.4841463414634,2.07698563624117,6235561.0,155271.0,2.49008870252412,298713.0,4.79047514730431,29350.0,26.2311198498525,0.171275687945319,9.54508892662436,111890.0,3401000,1.15355531347938,112490.0,55.7293860041112,45.458,3.19632052350209,Honduras_2001
5972,Honduras,2002,30.967,5.325,3.883,73.172,68.34,70.6970731707317,2.055196533059,6365040.0,237629.0,3.73334653042243,309702.0,4.86567248595453,29360.0,26.2400571990348,0.16779156140417,9.54508892662436,111890.0,3439413,1.1231311264783,112490.0,56.8865850388775,45.964,3.16217415855573,Honduras_2002
5975,Honduras,2005,29.243,5.211,3.579,73.75,68.904,71.2679024390244,2.00528025446107,6762426.0,707201.0,10.4578002036547,387314.0,5.72744160157908,31400.0,28.0632764322102,0.155269721250924,9.38421664134418,111890.0,3524915,0.781161188840082,112490.0,60.4381624810081,47.875,3.35533136740613,Honduras_2005
5976,Honduras,2006,28.758,5.174,3.492,73.959,69.106,71.4733170731707,1.99694058331556,6898825.0,1281462.0,18.5750761905107,493680.0,7.15600120310343,31500.0,28.1526499240325,0.152199831130664,9.38421664134418,111890.0,3551791,0.759566081036749,112490.0,61.6572079721155,48.516,3.32697558250739,Honduras_2006
5977,Honduras,2007,28.317,5.132,3.413,74.194,69.33,71.7026829268293,1.98916552604337,7037428.0,2240756.0,31.840553111165,715106.0,10.1614680818049,31600.0,28.2420234158549,0.149202236953614,9.38421664134418,111890.0,3577969,0.734333768217367,112490.0,62.8959513808204,49.158,3.30376379345283,Honduras_2007
5978,Honduras,2008,27.913,5.083,3.34,74.455,69.577,71.956512195122,1.98387695266597,7178436.0,4184834.0,58.2972948424977,821245.0,11.4404446873943,31600.0,28.2420234158549,0.146271416224927,9.38421664134418,111890.0,3603575,0.713108727328458,112490.0,64.1561891143087,49.8,3.28140758083158,Honduras_2008
5979,Honduras,2009,27.536,5.029,3.273,74.74,69.848,72.2343414634146,1.98522408927495,7322368.0,6210711.0,84.8183401872181,825769.0,11.2773490761459,31840.0,28.4565197962284,0.139026063699612,9.09822146751274,111890.0,3629112,0.706158198710614,112490.0,65.4425596568058,50.438,3.25821595324535,Honduras_2009
5981,Honduras,2011,26.831,4.905,3.154,75.357,70.463,72.8503170731707,2.00602470738586,7621204.0,9505071.0,124.718758348418,673399.0,8.83586110541064,32200.0,28.7782643667888,0.1338371207489,9.1160961658772,111890.0,3681346,0.7183720964454,112490.0,68.1133613370274,51.696,3.22435987010228,Honduras_2011
5982,Honduras,2012,26.487,4.841,3.101,75.664,70.801,73.1731951219512,2.01937349416632,7776669.0,8062229.0,103.672009185424,614281.0,7.89902463381173,32200.0,28.7782643667888,0.131161555159413,9.1160961658772,111890.0,3708227,0.727541863957522,112490.0,69.5028063276432,52.316,3.21154431334759,Honduras_2012
5983,Honduras,2013,26.14,4.779,3.05,75.953,71.151,73.4934390243903,2.02618671443048,7935846.0,7370034.0,92.8701741440043,610506.0,7.69301722840892,32350.0,28.9123246045223,0.128530719976169,9.1160961658772,111890.0,3735403,0.730184620810814,112490.0,70.9254267584235,52.93,3.19298707328736,Honduras_2013
5984,Myanmar,1980,36.424,12.897,5.1,57.016,52.191,54.5446585365854,2.34748485424897,33677496.0,0.0,0.0,28200.0,0.0837354416135927,103770.0,15.8781405881813,0.284076939686965,14.6387367261376,653540.0,25607694,2.33433353192616,676590.0,51.5308871683447,23.962,2.38922906128666,Myanmar_1980
5985,Myanmar,1981,36.006,12.647,5.001,57.398,52.602,54.941512195122,2.33974772382118,34474755.0,0.0,0.0,31800.0,0.0918198030656988,103850.0,15.8903816139793,0.277681451253243,14.6479174954861,653540.0,26210122,2.32528188310719,676590.0,52.7507956666769,23.973,2.38563795084865,Myanmar_1981
5986,Myanmar,1982,35.476,12.394,4.891,57.775,53.01,55.3343902439024,2.33344054899306,35288662.0,0.0,0.0,35400.0,0.0999041645178049,104210.0,15.9454662300701,0.272183739921905,14.696881598678,653540.0,26825735,2.3216015918577,676590.0,53.9961777396946,23.982,2.37097686945843,Myanmar_1982
5988,Myanmar,1984,34.002,11.876,4.619,58.516,53.813,56.1071463414634,2.26538491621609,36942428.0,0.0,0.0,42274.0,0.114432110417864,104380.0,15.9714784098908,0.260215706450047,14.7091226244759,653540.0,28075137,2.25222561673707,676590.0,56.5266517734186,24.003,2.30706060283423,Myanmar_1984
5990,Myanmar,1986,32.021,11.345,4.279,59.24,54.601,56.8639268292683,2.07015911560683,38546211.0,0.0,0.0,47512.0,0.123259845176482,104290.0,15.957707255868,0.248870115923975,14.678520059981,653540.0,29265825,2.00958983187101,676590.0,58.9806454080852,24.076,2.26140580276884,Myanmar_1986
5992,Myanmar,1988,29.8,10.827,3.909,59.951,55.373,57.6061707317073,1.85218272983795,40042444.0,0.0,0.0,65580.0,0.163776217056082,104220.0,15.9469963582948,0.239096294921459,14.6494476237109,653540.0,30344564,1.74666871200646,676590.0,61.2700737521804,24.219,2.18305599831125,Myanmar_1988
5993,Myanmar,1989,28.725,10.585,3.732,60.303,55.754,57.9730243902439,1.75975380564363,40753329.0,0.0,0.0,66707.0,0.16368478756668,103730.0,15.8720200752823,0.234385760240593,14.6157848027665,653540.0,30842934,1.6290289272324,676590.0,62.3578189552284,24.318,2.16769013548056,Myanmar_1989
5994,Myanmar,1990,27.721,10.357,3.566,60.652,56.13,58.3358536585366,1.68401649683521,41445433.0,0.0,0.0,67016.0,0.16169694740552,103950.0,15.9056828962267,0.230133920907522,14.59436300762,653540.0,31318241,1.52930269920285,676590.0,63.4168268200875,24.435,2.16398771122409,Myanmar_1990
5996,Myanmar,1992,26.013,9.955,3.279,61.339,56.87,59.05,1.55325181784975,42782387.0,0.0,0.0,85947.0,0.200893419060512,104160.0,15.9378155889464,0.223316197854972,14.618845059216,653540.0,32204870,1.34888195793076,676590.0,65.4625378706736,24.724,2.17807134905439,Myanmar_1992
5997,Myanmar,1993,25.302,9.78,3.158,61.675,57.234,59.4003414634146,1.48494674711256,43422423.0,0.0,0.0,99073.0,0.228160920453472,103980.0,15.9102732809009,0.219563979651711,14.5882424947211,653540.0,32611977,1.25619301881153,676590.0,66.4418750191266,24.896,2.17821780985255,Myanmar_1993
5998,Myanmar,1994,24.659,9.62,3.046,62.005,57.593,59.7451951219512,1.44109048184803,44052710.0,643.0,0.0014596150838393,117337.0,0.266355917717661,104460.0,15.9837194356887,0.217444057357652,14.6570982648346,653540.0,33001647,1.18778557734232,676590.0,67.4062949475166,25.086,2.2013733537566,Myanmar_1994
5999,Myanmar,1995,24.077,9.474,2.945,62.329,57.948,60.0850731707317,1.42754183984987,44686091.0,1920.0,0.0042966389698306,137337.0,0.30733724281231,104210.0,15.9454662300701,0.213354978845655,14.5882424947211,653540.0,33382297,1.14682602150404,676590.0,68.375449092634,25.296,2.26117991465753,Myanmar_1995
